Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.05,0.04,0.03,0.06,0.06,0.05,0.05,0.06,0.06,0.03,0.06,0.06,0.11,0.02,0.03,0.05,0.07,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.05,0.06,0.06,0.03,0,0.05,0.07,0.07,0.02,0.48,0.06,0,0.09,0.1,0.05,0.01,0.03,0.08,0.05,0.06,0.04,0.04,0.04,0.05,0.04,0.08,0.08,0,0.05,0,0.06,0.04,0.05,0.05,0.03,0.05,0,0.05,0,0.21,0.07,0.05,0.04,0.1,0,0.04,0.04,0,0,0,0.03,0.07,0.11,0,0,0.05,0.05,0.06,0.03,0.05,0.05,0.03,0.07,0.07,0.06,0,0,0.07,0.06,0.05,0.03,0.05,0.05,0.05,0.05,0.05,0.07,0.06,0.05,0.06,0.05,0.05,0.05,0.05,0.07,0.05,0.05,0.06,0.05,0.06,0.05,0.04,0.03,0.05,0.05,0.06,0.06,0.07,0.02,0.03,0.07,0.12,0.03,0,0.11,0.03,0.03,0.07,0.05,0.06,0.04,0.04
,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc,,,,,,,
,"£1,500 - £1,999",15,9,3,2,6,7,13,6,11,3,4,0,1,2,2,6,3,11,6,3,2,2,13,11,6,5,10,0,5,4,4,2,5,0,0,0,0,1,1,0,0,1,1,1,2,3,3,2,0,2,8,3,2,0,0,15,0,5,10,6,3,3,3,1,5,1,0,0,1,2,0,0,1,0,2,0,0,1,1,1,1,0,15,0,1,1,12,11,1,2,1,1,0,1,0,11,1,1,15,15,14,11,6,2,2,8,3,7,9,12,14,2,10,13,7,15,0,12,10,4,6,9,4,4,3,3,2,3,0,1,0,2,2,7,5,10,3,4,6
,,0.02,0.04,0.02,0.01,0.04,0.03,0.03,0.04,0.03,0.02,0.02,0,0.01,0.04,0.03,0.02,0.02,0.03,0.03,0.02,0.04,0.02,0.03,0.03,0.03,0.02,0.03,0,0.04,0.02,0.03,0.07,0.05,0,0,0,0,0.03,0.02,0,0,0.02,0.01,0.02,0.03,0.06,0.02,0.03,0,0.01,0.04,0.02,0.03,0,0,0.02,0,0.02,0.03,0.02,0.04,0.03,0.03,0.09,0.01,0.05,0,0,0.06,0.1,0,0,0.04,0,0.13,0,0,0.02,0.04,0.11,0.1,0,0.03,0,0.02,0.01,0.03,0.03,0.02,0.02,0.01,0.06,0,0.27,0,0.03,0.01,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.03,0.02,0.01,0.02,0.03,0.03,0.03,0,0.02,0.02,0.01,0.03,0.03,0.02,0.05,0.02,0.02,0.01,0.04,0,0.02,0,0.04,0.01,0.02,0.04,0.04,0.01,0.02,0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,d,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£2,000 - £2,499",14,3,3,7,2,2,9,3,10,4,7,0,5,0,1,4,5,9,6,2,1,1,13,9,4,6,8,3,2,4,4,0,2,0,0,3,0,0,0,0,0,0,1,3,2,0,4,2,3,5,4,3,2,0,0,14,0,7,7,8,0,4,2,0,7,0,0,2,0,0,0,0,2,1,1,0,0,1,1,0,0,0,11,0,1,1,9,8,1,2,2,0,0,0,0,11,0,3,12,14,12,12,4,5,3,8,7,4,8,9,13,5,6,11,7,13,1,13,11,7,7,10,1,1,3,0,3,5,1,1,0,1,3,7,3,5,4,2,2
,,0.02,0.01,0.02,0.03,0.01,0.01,0.02,0.02,0.03,0.02,0.04,0,0.07,0,0.02,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0,0.02,0,0,0.07,0,0,0,0,0,0,0.01,0.05,0.04,0,0.03,0.03,0.11,0.04,0.02,0.02,0.03,0,0,0.02,0,0.03,0.02,0.02,0,0.05,0.02,0,0.02,0,0,0.09,0,0,0,0,0.06,0.03,0.1,0,0,0.01,0.05,0,0,0,0.02,0,0.04,0.02,0.02,0.02,0.03,0.02,0.03,0,0,0,0,0.02,0,0.06,0.02,0.02,0.02,0.02,0.01,0.05,0.01,0.02,0.03,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.03,0.03,0.03,0.01,0.01,0.02,0,0.03,0.05,0.1,0.03,0,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02
,,,,,,,,,,,,,,ce,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chm,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,
,"£2,500 - £2,999",6,3,0,4,1,3,5,4,3,3,*,0,3,0,1,3,3,4,0,2,1,1,6,4,1,3,4,0,3,1,3,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,3,3,1,0,0,6,0,*,6,6,0,1,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,*,0,6,6,0,0,0,0,0,0,0,6,0,*,6,6,5,4,3,0,2,3,2,3,3,4,6,0,4,4,2,6,0,5,4,3,3,1,1,4,1,1,*,0,0,0,0,1,0,2,3,3,2,4,1
,,0.01,0.01,0,0.02,0.01,0.01,0.01,0.03,0.01,0.02,*%,0,0.04,0,0.01,0.01,0.02,0.01,0,0.01,0.02,0.01,0.01,0.01,*%,0.01,0.01,0,0.02,0.01,0.02,0,0.03,0,0,0,0,0,0.03,0.09,0,0,0,0,0,0,0.02,0.01,0,0,0.01,0.02,0.01,0,0,0.01,0,*%,0.02,0.02,0,0.01,0,0,0.01,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0.01,0.02,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,*%,0.01,0.06,0.01,0.01,*%,0,0,0,0,0.02,0,0.01,0.03,0.01,0.01,0.02,0.01
,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcde,,,,,,,,,,,,,,,
,"£3,000 - £3,449",6,1,1,4,0,0,5,1,3,3,1,0,2,0,0,3,2,3,2,1,1,0,6,3,5,0,6,0,0,5,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,1,1,3,0,0,0,6,0,1,5,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,5,4,1,0,0,0,0,0,0,4,0,2,6,6,6,5,4,0,3,4,3,5,5,6,6,1,4,6,3,6,0,4,4,3,3,2,3,1,4,1,0,0,0,0,0,2,1,1,2,2,2,2,0
,,0.01,*%,*%,0.02,0,0,0.01,0.01,0.01,0.01,*%,0,0.03,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0.02,0,0,0.03,0.01,0,0,0,0,0,0,0.07,0,0.04,0,0,0.02,0,0,0,0.01,0,0,0.01,0.01,0.02,0,0,0,0.01,0,*%,0.01,0.01,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0.01,0.01,0.01,0.03,0,0,0,0,0,0,0.01,0,0.03,0.01,0.01,0.01,0.01,0.01,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.01,0,0,0,0,0,0.04,0.01,*%,0.01,0.01,0.01,0.01,0
,,,,,,,,,,,,,,,,,,,,,,,,,,be,,b,,,d,,,,,,,,ejk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,
,"£3,500 - £3,999",6,2,2,2,2,2,4,2,4,2,2,0,2,1,0,3,3,3,0,2,1,0,6,3,1,2,4,1,1,1,3,0,1,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,1,2,1,0,1,4,1,3,2,4,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,2,2,0,0,0,0,2,2,2,6,6,2,1,0,0,1,0,1,1,1,1,5,0,0,2,1,4,2,2,1,0,1,4,1,0,2,1,1,1,0,0,0,1,0,0,4,0,4,2,0
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.03,0.02,0,0.01,0.02,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.02,0,0.01,0,0.01,0,0,0,0.03,0.07,0,0.04,0,0.03,0,0,0,0,0,0.01,0.01,0.01,0.01,0,0.17,0.01,0.17,0.01,0.01,0.01,0.02,0.01,0,0,0.01,0.06,0,0,0,0.06,0,0,0.03,0,0,0,0,0,0,0,0,0,*%,0,0.1,0.03,0,0,0,0.02,0.02,0,0,0,0,*%,0.03,0.05,0.01,0.01,*%,*%,0,0,0.01,0,*%,*%,*%,*%,0.01,0,0,*%,*%,0.01,0.07,*%,*%,0,*%,0.01,0.01,0,0.02,0.01,0.01,0.01,0,0,0,0.02,0,0,0.03,0,0.02,0.01,0
,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,j,,,j,,j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,,,ab,abj,,,,,,abj,abj,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,c,,,bc,,a,,
,"£4,000 or more",15,1,4,9,6,7,14,3,11,4,9,0,1,1,2,5,2,12,6,5,1,2,13,12,5,9,5,7,3,5,0,0,3,0,2,5,0,1,1,1,1,0,1,0,0,0,2,8,0,2,1,4,6,1,0,15,0,12,3,10,2,1,2,0,8,2,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,11,0,2,2,7,7,0,3,3,0,0,0,0,7,2,3,13,15,7,6,3,2,1,3,2,3,3,7,14,2,4,7,2,12,3,10,9,5,5,10,2,0,6,4,2,0,2,1,0,3,3,2,6,3,9,7,0
,,0.02,*%,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.05,0,0.02,0.02,0.03,0.02,0.01,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.04,0.02,0.05,0.02,0.04,0,0,0.03,0,0.02,0.1,0,0.03,0.03,0.1,0.03,0,0.02,0,0,0,0.01,0.12,0,0.02,0.01,0.02,0.08,0.08,0,0.02,0,0.04,0.01,0.03,0.03,0.01,0.02,0,0.03,0.09,0,0,0.11,0,0,0,0,0.02,0,0,0,0.04,0,0,0,0,0.02,0,0.06,0.03,0.02,0.02,0,0.03,0.04,0,0,0,0,0.02,0.04,0.05,0.02,0.02,0.01,0.01,0.01,0.02,*%,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.1,0.02,0.02,0.02,0.02,0.03,0.01,0,0.04,0.03,0.02,0,0.14,0.03,0,0.06,0.02,0.01,0.04,0.01,0.05,0.04,0
,,,,a,a,,,,,,,,,,,,,,,,,,,,,,,,c,,b,,,b,,b,bd,,,,,,,,,,,,efghij,,,,,abcg,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,,,,,,,,,,,,,,e,,,,,,,c,,,c,,a,b,
,Don't know,25,9,7,10,9,9,23,1,14,11,8,4,4,4,3,7,12,14,7,6,1,8,18,14,8,15,10,11,5,8,2,0,4,1,7,3,0,2,3,0,2,1,5,0,3,3,2,2,2,4,2,10,6,3,0,25,0,14,11,17,2,5,1,0,16,0,0,1,1,1,0,0,0,2,3,1,0,1,0,0,0,0,13,2,2,8,13,13,0,1,1,0,0,1,3,9,8,4,18,25,17,12,9,4,6,11,8,11,12,10,22,6,12,12,6,21,4,16,15,4,5,10,8,1,3,6,5,2,2,5,2,9,6,3,7,9,11,12,1
,,0.04,0.04,0.04,0.05,0.06,0.04,0.05,0.01,0.04,0.05,0.05,0.12,0.05,0.07,0.05,0.02,0.07,0.03,0.03,0.04,0.01,0.07,0.04,0.03,0.05,0.06,0.03,0.08,0.04,0.05,0.01,0,0.04,0.03,0.09,0.07,0,0.04,0.09,0,0.09,0.02,0.09,0,0.07,0.06,0.01,0.03,0.09,0.03,0.01,0.06,0.09,0.19,0,0.04,0,0.05,0.04,0.05,0.03,0.07,0.01,0,0.05,0,0,0.06,0.05,0.05,0,0,0,0.07,0.21,0.24,0,0.01,0,0,0,0,0.03,0.16,0.06,0.12,0.03,0.03,0,0.01,0.01,0,0,0.25,0.12,0.02,0.14,0.08,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.04,0.03,0.03,0.02,0.04,0.16,0.03,0.03,0.02,0.02,0.03,0.05,0.01,0.02,0.05,0.04,0.02,0.12,0.13,0.15,0.22,0.04,0.01,0.05,0.04,0.06,0.06,0.01
,,,,,,d,d,d,,,,,e,,,,,bgh,,,,,bh,,,,,,c,,b,,,,,b,b,,,gj,,j,,gj,,j,,,,,,,b,b,,,b,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,abcdej,adj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abde,,bcd,c,,c,,,b,
,Base for stats,571,231,139,201,140,211,440,127,378,187,177,30,68,52,65,281,150,422,193,166,63,95,476,422,174,244,325,121,123,145,152,29,97,26,77,44,2,43,29,15,24,59,49,48,43,47,131,61,22,126,189,173,65,11,7,564,7,264,307,340,66,78,77,10,298,20,5,17,19,17,20,10,30,25,10,3,9,49,19,10,8,2,489,12,26,56,404,368,37,81,67,14,1,2,23,433,50,48,551,571,505,474,299,104,193,338,249,353,381,422,553,148,388,447,268,549,23,494,460,238,227,300,150,66,140,119,110,83,12,31,11,34,124,279,128,235,187,173,104
,Mean score,569.08,463.92,512.67,729.56,635.53,572.35,590.34,707.25,594.59,524.53,669.79,340.98,882.95,508.43,521.34,523.01,644.33,542.36,524.64,548.81,579.81,464.41,590.08,542.36,627.96,574.15,564.51,614.58,534.28,682.1,491.88,358.99,601.41,280.49,484.98,841.78,687.49,641.58,597.39,1325.1,497.13,479.94,423.15,531.45,463.92,299.97,527.33,953.6,561.89,492.93,505.57,565.63,844.84,720.67,947.4,564.52,947.4,615.13,529.38,600.22,552.09,500.52,526.18,244.61,578.12,1053.65,594.34,468.01,856.43,655.59,345.11,240.32,609.74,445.55,669.83,220.14,198.48,522.38,467.49,659.88,274.83,79.76,535.08,268.72,1087.17,715.39,517.08,519.4,493.78,567.19,608.18,375.69,74.5,741.99,301.24,518.62,643.52,1000.02,555.73,569.08,496.23,479.1,443.07,500.24,478.73,457.99,487.44,439.34,457.38,509.56,559.85,462.76,450.97,520.56,508.34,544.11,1174.96,519.2,495.89,518.01,559.66,609.36,499.12,617.93,698.12,507.7,457.68,503.92,1269.55,522.82,275.68,1127.78,389.94,409.6,902.24,521.25,672.35,611.16,404.65
,,,,,a,,,,,,,,,acde,,,,,,,,,,,,,,,,,e,,,,,,be,,i,,,,,,,,,,efhij,,,,,abg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcdj,,,,,,,,,,,,,chm,,,,,,,,,,,,,,d,,,,,,,bc,,,bc,,,b,
,Standard Deviation,911.52,675.767,919.707,1104.554,986.61,917.406,944.077,985.49,920.776,899.79,1054.766,361.635,1079.884,880.808,864.816,849.52,930.244,904.391,882.515,913.619,958.475,746.169,940.49,904.391,982.994,949.447,885.454,1052.627,837.817,1050.297,755.298,459.862,918.037,311.9,823.969,1345.596,741.88,1044.456,1055.814,1592.497,808.232,749.047,801.859,770.679,580.937,471.07,786.301,1385.119,714.767,812.412,714.319,950.962,1274.799,1275.786,1396.01,905.028,1396.01,1010.408,816.356,952.513,915.229,791.967,838.988,496.352,922.117,1496.252,444.827,701.647,1359.213,971.444,370.284,237.456,902.649,776.325,891.624,120.083,293.263,962.696,608.45,533.408,538.879,83.597,850.916,348.047,1455.063,1124.802,804.594,817.453,670.873,961.496,1032.698,493.65,0,993.949,339.516,813.498,1079.529,1327.644,893.025,911.52,777.32,748.508,705.607,745.846,708.938,701.443,729.859,697.698,703.512,797.793,903.917,693.042,706.231,803.801,729.178,867.536,1566.068,824.578,805.373,842.27,873.504,975.373,784.627,815.87,1099.596,882.37,783.112,710.455,1534.54,911.348,281.974,1356.803,799.859,622.846,1159.999,771.461,1095.445,1020.444,532.828
,Error variance,1325.15,1654.57,5457.16,6224.69,6199.99,3581.42,1830.15,6986.99,2023.46,4008.03,5764.41,4359.34,16659.29,13853.99,10245.29,2291.06,5547.14,1736.57,3726.47,4439.89,12414.53,5405.52,1688.02,1736.57,5338.54,3326.38,2214.77,9470.3,4558.04,7257.4,3297.54,7292.18,6851.97,3138.12,8933.22,44161.66,275192.89,22726.86,32786.54,120764.16,22525.5,9673.65,11280.3,13812.69,6617.42,4824.06,3963.27,30944.43,23222.37,5322.69,2406.85,4368.74,24255.42,147966.25,324807.34,1318.96,324807.34,3336.35,2076.13,2465.44,11474.58,7209.32,8090.81,22396.83,2657.19,89550.75,39574.15,27350.45,92372.96,47185.14,6232.28,5125.95,24690.16,20782.1,72272.17,3604.98,8600.34,17162.64,16096.16,28452.39,32265.57,3494.25,1338.37,9318.19,73007.13,22196.15,1441.81,1641.84,10715.95,10505.39,14609.11,16246.03,0,329311.25,4802.97,1381.58,22411.19,33257.34,1316,1325.15,1086.74,1073.3,1504.17,4966.85,2381.96,1322.64,1972.94,1251.37,1184.04,1359.99,1346.07,3020.8,1149.22,1310.54,1802.37,1248.12,102190.34,1256.8,1292.08,2718.08,3089.11,2918.26,3708.67,8758.47,8060.74,5989.05,4985.89,5608.29,156987.54,25954.87,7228.1,51136.5,4636.05,1263.64,9680.55,2237.41,5940.59,5340.04,2468.75
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
